"동별,""독거노인별"",""성별"",""항목"",""단위"",""2019 년"",""2020 년"",""2021 년"",""2022 년"",""2023 년"","
"오류1동,""일   반"",""계"",""독거노인현황(성별)"","""",""651"",""599"",""632"",""665"",""717"","
"오류1동,""일   반"",""남"",""독거노인현황(성별)"","""",""246"",""212"",""221"",""238"",""254"","
"오류1동,""일   반"",""여"",""독거노인현황(성별)"","""",""405"",""387"",""411"",""427"",""463"","
"수궁동,""합계"",""계"",""독거노인현황(성별)"","""",""857"",""928"",""984"",""1110"",""1205"","
"수궁동,""합계"",""남"",""독거노인현황(성별)"","""",""274"",""308"",""330"",""391"",""436"","
"수궁동,""합계"",""여"",""독거노인현황(성별)"","""",""583"",""620"",""654"",""719"",""769"","
"수궁동,""국민기초생활보장 수급권자"",""계"",""독거노인현황(성별)"","""",""138"",""177"",""208"",""251"",""319"","
"수궁동,""국민기초생활보장 수급권자"",""남"",""독거노인현황(성별)"","""",""37"",""55"",""63"",""85"",""117"","
"수궁동,""국민기초생활보장 수급권자"",""여"",""독거노인현황(성별)"","""",""101"",""122"",""145"",""166"",""202"","
"수궁동,""저소득노인"",""계"",""독거노인현황(성별)"","""",""62"",""77"",""61"",""59"",""47"","
"수궁동,""저소득노인"",""남"",""독거노인현황(성별)"","""",""12"",""14"",""22"",""21"",""17"","
"수궁동,""저소득노인"",""여"",""독거노인현황(성별)"","""",""50"",""63"",""39"",""38"",""30"","
"수궁동,""일   반"",""계"",""독거노인현황(성별)"","""",""657"",""674"",""715"",""800"",""839"","
"수궁동,""일   반"",""남"",""독거노인현황(성별)"","""",""225"",""239"",""245"",""285"",""302"","
"수궁동,""일   반"",""여"",""독거노인현황(성별)"","""",""432"",""435"",""470"",""515"",""537"","
"가리봉동,""합계"",""계"",""독거노인현황(성별)"","""",""865"",""797"",""838"",""843"",""939"","
"가리봉동,""합계"",""남"",""독거노인현황(성별)"","""",""377"",""340"",""361"",""386"",""451"","
"가리봉동,""합계"",""여"",""독거노인현황(성별)"","""",""488"",""457"",""477"",""457"",""488"","
"가리봉동,""국민기초생활보장 수급권자"",""계"",""독거노인현황(성별)"","""",""197"",""230"",""251"",""285"",""316"","
"가리봉동,""국민기초생활보장 수급권자"",""남"",""독거노인현황(성별)"","""",""94"",""116"",""128"",""153"",""178"","
"가리봉동,""국민기초생활보장 수급권자"",""여"",""독거노인현황(성별)"","""",""103"",""114"",""123"",""132"",""138"","
"가리봉동,""저소득노인"",""계"",""독거노인현황(성별)"","""",""29"",""31"",""13"",""15"",""11"","
"가리봉동,""저소득노인"",""남"",""독거노인현황(성별)"","""",""6"",""8"",""2"",""2"",""2"","
"가리봉동,""저소득노인"",""여"",""독거노인현황(성별)"","""",""23"",""23"",""11"",""13"",""9"","
"가리봉동,""일   반"",""계"",""독거노인현황(성별)"","""",""639"",""536"",""574"",""543"",""612"","
"가리봉동,""일   반"",""남"",""독거노인현황(성별)"","""",""277"",""216"",""231"",""231"",""271"","
"가리봉동,""일   반"",""여"",""독거노인현황(성별)"","""",""362"",""320"",""343"",""312"",""341"","
"구로2동,""합계"",""계"",""독거노인현황(성별)"","""",""1574"",""1543"",""1634"",""1702"",""1835"","
"구로2동,""합계"",""남"",""독거노인현황(성별)"","""",""538"",""518"",""564"",""595"",""660"","
"구로2동,""합계"",""여"",""독거노인현황(성별)"","""",""1036"",""1025"",""1070"",""1107"",""1175"","
"구로2동,""국민기초생활보장 수급권자"",""계"",""독거노인현황(성별)"","""",""324"",""373"",""416"",""465"",""487"","
"구로2동,""국민기초생활보장 수급권자"",""남"",""독거노인현황(성별)"","""",""116"",""146"",""156"",""175"",""186"","
"구로2동,""국민기초생활보장 수급권자"",""여"",""독거노인현황(성별)"","""",""208"",""227"",""260"",""290"",""301"","
"구로2동,""저소득노인"",""계"",""독거노인현황(성별)"","""",""58"",""76"",""53"",""50"",""45"","
"구로2동,""저소득노인"",""남"",""독거노인현황(성별)"","""",""14"",""20"",""10"",""9"",""9"","
"구로2동,""저소득노인"",""여"",""독거노인현황(성별)"","""",""44"",""56"",""43"",""41"",""36"","
"구로2동,""일   반"",""계"",""독거노인현황(성별)"","""",""1192"",""1094"",""1165"",""1187"",""1303"","
"구로2동,""일   반"",""남"",""독거노인현황(성별)"","""",""408"",""352"",""398"",""411"",""465"","
"구로2동,""일   반"",""여"",""독거노인현황(성별)"","""",""784"",""742"",""767"",""776"",""838"","
"개봉1동,""합계"",""계"",""독거노인현황(성별)"","""",""1376"",""1398"",""1507"",""1624"",""1785"","
"개봉1동,""합계"",""남"",""독거노인현황(성별)"","""",""538"",""520"",""576"",""605"",""675"","
"개봉1동,""합계"",""여"",""독거노인현황(성별)"","""",""838"",""878"",""931"",""1019"",""1110"","
"개봉1동,""국민기초생활보장 수급권자"",""계"",""독거노인현황(성별)"","""",""311"",""350"",""417"",""446"",""523"","
"개봉1동,""국민기초생활보장 수급권자"",""남"",""독거노인현황(성별)"","""",""118"",""141"",""174"",""188"",""223"","
"개봉1동,""국민기초생활보장 수급권자"",""여"",""독거노인현황(성별)"","""",""193"",""209"",""243"",""258"",""300"","
"개봉1동,""저소득노인"",""계"",""독거노인현황(성별)"","""",""74"",""112"",""51"",""40"",""36"","
"개봉1동,""저소득노인"",""남"",""독거노인현황(성별)"","""",""26"",""31"",""12"",""8"",""8"","
"개봉1동,""저소득노인"",""여"",""독거노인현황(성별)"","""",""48"",""81"",""39"",""32"",""28"","
"개봉1동,""일   반"",""계"",""독거노인현황(성별)"","""",""991"",""936"",""1039"",""1138"",""1226"","
"개봉1동,""일   반"",""남"",""독거노인현황(성별)"","""",""394"",""348"",""390"",""409"",""444"","
"개봉1동,""일   반"",""여"",""독거노인현황(성별)"","""",""597"",""588"",""649"",""729"",""782"","
"오류2동,""합계"",""계"",""독거노인현황(성별)"","""",""1381"",""1321"",""1396"",""1544"",""1632"","
"오류2동,""합계"",""남"",""독거노인현황(성별)"","""",""414"",""384"",""399"",""427"",""456"","
"오류2동,""합계"",""여"",""독거노인현황(성별)"","""",""967"",""937"",""997"",""1117"",""1176"","
"오류2동,""국민기초생활보장 수급권자"",""계"",""독거노인현황(성별)"","""",""283"",""304"",""338"",""438"",""493"","
"오류2동,""국민기초생활보장 수급권자"",""남"",""독거노인현황(성별)"","""",""72"",""78"",""96"",""125"",""133"","
"오류2동,""국민기초생활보장 수급권자"",""여"",""독거노인현황(성별)"","""",""211"",""226"",""242"",""313"",""360"","
"오류2동,""저소득노인"",""계"",""독거노인현황(성별)"","""",""82"",""105"",""69"",""53"",""53"","
"오류2동,""저소득노인"",""남"",""독거노인현황(성별)"","""",""17"",""28"",""14"",""8"",""8"","
"오류2동,""저소득노인"",""여"",""독거노인현황(성별)"","""",""65"",""77"",""55"",""45"",""45"","
"오류2동,""일   반"",""계"",""독거노인현황(성별)"","""",""1016"",""912"",""989"",""1053"",""1086"","
"오류2동,""일   반"",""남"",""독거노인현황(성별)"","""",""325"",""278"",""289"",""294"",""315"","
"오류2동,""일   반"",""여"",""독거노인현황(성별)"","""",""691"",""634"",""700"",""759"",""771"","
"항동,""합계"",""계"",""독거노인현황(성별)"","""",""0"",""208"",""228"",""288"",""326"","
"항동,""합계"",""남"",""독거노인현황(성별)"","""",""0"",""71"",""81"",""104"",""117"","
"항동,""합계"",""여"",""독거노인현황(성별)"","""",""0"",""137"",""147"",""184"",""209"","
"항동,""국민기초생활보장 수급권자"",""계"",""독거노인현황(성별)"","""",""0"",""52"",""69"",""82"",""100"","
"항동,""국민기초생활보장 수급권자"",""남"",""독거노인현황(성별)"","""",""0"",""17"",""25"",""28"",""33"","
"항동,""국민기초생활보장 수급권자"",""여"",""독거노인현황(성별)"","""",""0"",""35"",""44"",""54"",""67"","
"항동,""저소득노인"",""계"",""독거노인현황(성별)"","""",""0"",""13"",""8"",""7"",""6"","
"항동,""저소득노인"",""남"",""독거노인현황(성별)"","""",""0"",""3"",""4"",""3"",""3"","
"항동,""저소득노인"",""여"",""독거노인현황(성별)"","""",""0"",""10"",""4"",""4"",""3"","
"항동,""일   반"",""계"",""독거노인현황(성별)"","""",""0"",""143"",""151"",""199"",""220"","
"항동,""일   반"",""남"",""독거노인현황(성별)"","""",""0"",""51"",""52"",""73"",""81"","
"항동,""일   반"",""여"",""독거노인현황(성별)"","""",""0"",""92"",""99"",""126"",""139"","
"금천구,""합계"",""계"",""독거노인현황(성별)"","""",""10540"",""10220"",""10731"",""11425"",""12219"","
"금천구,""합계"",""남"",""독거노인현황(성별)"","""",""3652"",""3530"",""3815"",""4104"",""4491"","
"금천구,""합계"",""여"",""독거노인현황(성별)"","""",""6888"",""6690"",""6916"",""7321"",""7728"","
"금천구,""국민기초생활보장 수급권자"",""계"",""독거노인현황(성별)"","""",""2609"",""3120"",""3535"",""3929"",""3131"","
"금천구,""국민기초생활보장 수급권자"",""남"",""독거노인현황(성별)"","""",""895"",""1170"",""1329"",""1519"",""1183"","
"금천구,""국민기초생활보장 수급권자"",""여"",""독거노인현황(성별)"","""",""1714"",""1950"",""2206"",""2410"",""1948"","
"금천구,""저소득노인"",""계"",""독거노인현황(성별)"","""",""869"",""674"",""504"",""722"",""669"","
"금천구,""저소득노인"",""남"",""독거노인현황(성별)"","""",""268"",""210"",""147"",""246"",""224"","
"금천구,""저소득노인"",""여"",""독거노인현황(성별)"","""",""601"",""464"",""357"",""476"",""445"","
"금천구,""일   반"",""계"",""독거노인현황(성별)"","""",""7062"",""6426"",""6692"",""6774"",""8419"","
"금천구,""일   반"",""남"",""독거노인현황(성별)"","""",""2489"",""2150"",""2339"",""2339"",""3084"","
"금천구,""일   반"",""여"",""독거노인현황(성별)"","""",""4573"",""4276"",""4353"",""4435"",""5335"","
"가산동,""합계"",""계"",""독거노인현황(성별)"","""",""710"",""758"",""731"",""815"",""902"","
"가산동,""합계"",""남"",""독거노인현황(성별)"","""",""340"",""355"",""329"",""369"",""432"","
"가산동,""합계"",""여"",""독거노인현황(성별)"","""",""370"",""403"",""402"",""446"",""470"","
"가산동,""국민기초생활보장 수급권자"",""계"",""독거노인현황(성별)"","""",""136"",""210"",""245"",""264"",""220"","
"가산동,""국민기초생활보장 수급권자"",""남"",""독거노인현황(성별)"","""",""78"",""121"",""142"",""149"",""119"","
"가산동,""국민기초생활보장 수급권자"",""여"",""독거노인현황(성별)"","""",""58"",""89"",""103"",""115"",""101"","
"가산동,""저소득노인"",""계"",""독거노인현황(성별)"","""",""76"",""153"",""47"",""25"",""24"","
"가산동,""저소득노인"",""남"",""독거노인현황(성별)"","""",""41"",""69"",""25"",""11"",""9"","
"가산동,""저소득노인"",""여"",""독거노인현황(성별)"","""",""35"",""84"",""22"",""14"",""15"","
"가산동,""일   반"",""계"",""독거노인현황(성별)"","""",""498"",""395"",""439"",""526"",""658"","
"가산동,""일   반"",""남"",""독거노인현황(성별)"","""",""221"",""165"",""162"",""209"",""304"","
"가산동,""일   반"",""여"",""독거노인현황(성별)"","""",""277"",""230"",""277"",""317"",""354"","
"독산1동,""합계"",""계"",""독거노인현황(성별)"","""",""1148"",""1252"",""1413"",""1441"",""1521"","
"독산1동,""합계"",""남"",""독거노인현황(성별)"","""",""401"",""404"",""537"",""539"",""578"","
"독산1동,""합계"",""여"",""독거노인현황(성별)"","""",""747"",""848"",""876"",""902"",""943"","
"독산1동,""국민기초생활보장 수급권자"",""계"",""독거노인현황(성별)"","""",""375"",""442"",""474"",""512"",""377"","
"독산1동,""국민기초생활보장 수급권자"",""남"",""독거노인현황(성별)"","""",""132"",""189"",""165"",""178"",""139"","
"독산1동,""국민기초생활보장 수급권자"",""여"",""독거노인현황(성별)"","""",""243"",""253"",""309"",""334"",""238"","
"독산1동,""저소득노인"",""계"",""독거노인현황(성별)"","""",""61"",""47"",""38"",""90"",""80"","
"독산1동,""저소득노인"",""남"",""독거노인현황(성별)"","""",""15"",""12"",""10"",""33"",""29"","
"독산1동,""저소득노인"",""여"",""독거노인현황(성별)"","""",""46"",""35"",""28"",""57"",""51"","
"독산1동,""일   반"",""계"",""독거노인현황(성별)"","""",""712"",""763"",""901"",""839"",""1064"","
"독산1동,""일   반"",""남"",""독거노인현황(성별)"","""",""254"",""203"",""362"",""328"",""410"","
"독산1동,""일   반"",""여"",""독거노인현황(성별)"","""",""458"",""560"",""539"",""511"",""654"","
"독산2동,""합계"",""계"",""독거노인현황(성별)"","""",""1207"",""992"",""1075"",""1121"",""1193"","
"독산2동,""합계"",""남"",""독거노인현황(성별)"","""",""413"",""369"",""412"",""418"",""455"","
"독산2동,""합계"",""여"",""독거노인현황(성별)"","""",""794"",""623"",""663"",""703"",""738"","
"독산2동,""국민기초생활보장 수급권자"",""계"",""독거노인현황(성별)"","""",""211"",""236"",""328"",""399"",""329"","
"독산2동,""국민기초생활보장 수급권자"",""남"",""독거노인현황(성별)"","""",""77"",""91"",""154"",""165"",""135"","
"독산2동,""국민기초생활보장 수급권자"",""여"",""독거노인현황(성별)"","""",""134"",""145"",""174"",""234"",""194"","
"독산2동,""저소득노인"",""계"",""독거노인현황(성별)"","""",""126"",""81"",""70"",""62"",""56"","
"독산2동,""저소득노인"",""남"",""독거노인현황(성별)"","""",""38"",""22"",""22"",""21"",""14"","
"독산2동,""저소득노인"",""여"",""독거노인현황(성별)"","""",""88"",""59"",""48"",""41"",""42"","
"독산2동,""일   반"",""계"",""독거노인현황(성별)"","""",""870"",""675"",""677"",""660"",""808"","
"독산2동,""일   반"",""남"",""독거노인현황(성별)"","""",""298"",""256"",""236"",""232"",""306"","
"독산2동,""일   반"",""여"",""독거노인현황(성별)"","""",""572"",""419"",""441"",""428"",""502"","
"독산3동,""합계"",""계"",""독거노인현황(성별)"","""",""1520"",""1163"",""1258"",""1316"",""1436"","
"독산3동,""합계"",""남"",""독거노인현황(성별)"","""",""587"",""420"",""458"",""486"",""544"","
"독산3동,""합계"",""여"",""독거노인현황(성별)"","""",""933"",""743"",""800"",""830"",""892"","
